date,open,close,high,low,volume,change,pct_change,amplitude_pct,turnover,turnover_rate,ma_short,ma_long,signal,signal_change,buy_signal,sell_signal,position,daily_return,strategy_return,benchmark_wealth,strategy_wealth,benchmark_cumulative_return,strategy_cumulative_return,rolling_drawdown
2024-02-19,8.955,8.975,9.075,8.815,342239.0,0.1099999999999994,1.2408347433727984,2.932882120699377,,,8.605,8.3735,1.0,0.0,False,False,1.0,0.012408347433727984,0.012408347433727984,1.0078607523862997,0.9618919624172613,0.007860752386299685,-0.03810803758273873,-0.04955232030037415
2024-02-20,8.935,9.005,9.155,8.815,290067.0,0.0300000000000011,0.3342618384401197,3.788300835654595,,,8.835,8.397,1.0,0.0,False,False,1.0,0.003342618384401197,0.003342618384401197,1.0112296462661425,0.9651072001746449,0.011229646266142534,-0.03489279982535509,-0.046375336412798784
2024-02-21,8.945,9.065,9.285,8.865,329763.0,0.0599999999999987,0.666296501943342,4.664075513603552,,,8.947,8.4275,1.0,0.0,False,False,1.0,0.00666296501943342,0.00666296501943342,1.0179674340258278,0.9715376756894119,0.01796743402582779,-0.02846232431058815,-0.04002136863764827
2024-02-22,9.025,9.125,9.155,8.995,290606.0,0.0600000000000005,0.661886376172105,1.7650303364589095,,,9.007,8.4795,1.0,0.0,False,False,1.0,0.00661886376172105,0.00661886376172105,1.0247052217855135,0.9779681512041792,0.024705221785513487,-0.022031848795820763,-0.03366740086249742
2024-02-23,9.125,9.115,9.155,8.955,265043.0,-0.0099999999999997,-0.1095890410958921,2.1917808219178005,,,9.057,8.529,1.0,0.0,False,False,1.0,-0.0010958904109589218,-0.0010958904109589218,1.0235822571588993,0.9768964052850514,0.023582257158899278,-0.023103594714948605,-0.03472639549168921
2024-02-26,9.085,9.025,9.195,9.015,257977.0,-0.0899999999999998,-0.9873834339001576,1.974766867800326,,,9.067,8.574,1.0,0.0,False,False,1.0,-0.009873834339001575,-0.009873834339001575,1.013475575519371,0.9672506920129007,0.013475575519370953,-0.032749307987099296,-0.044257347154415094
2024-02-27,8.975,9.065,9.065,8.945,215800.0,0.0399999999999991,0.4432132963988922,1.3296398891966672,,,9.078999999999999,8.635,1.0,0.0,False,False,1.0,0.004432132963988922,0.004432132963988922,1.017967434025828,0.9715376756894122,0.01796743402582801,-0.028462324310587817,-0.040021368637647936
2024-02-28,9.055,8.985,9.345,8.985,407340.0,-0.08,-0.8825151682294585,3.971318257032556,,,9.062999999999999,8.6905,1.0,0.0,False,False,1.0,-0.008825151682294585,-0.008825151682294585,1.008983717012914,0.9629637083363892,0.008983717012913894,-0.037036291663610776,-0.04849332567118225
2024-02-29,8.945,9.145,9.155,8.875,259410.0,0.1600000000000001,1.7807456872565464,3.1163049526989357,,,9.067,8.74,1.0,0.0,False,False,1.0,0.017807456872565464,0.017807456872565464,1.0269511510387421,0.9801116430424351,0.026951151038742127,-0.019888356957564857,-0.03154941160411373
2024-03-01,9.125,9.145,9.195,9.045,197986.0,0.0,0.0,1.6402405686167345,,,9.072999999999999,8.764,1.0,0.0,False,False,1.0,0.0,0.0,1.0269511510387421,0.9801116430424351,0.026951151038742127,-0.019888356957564857,-0.03154941160411373
2024-03-04,9.135,9.105,9.245,9.075,187359.0,-0.0399999999999991,-0.4373974849644524,1.8589393110989605,,,9.089,8.785,1.0,0.0,False,False,1.0,-0.004373974849644524,-0.004373974849644524,1.022459292532285,0.9758246593659238,0.02245929253228507,-0.024175340634076226,-0.03578539012088067
2024-03-05,9.075,9.025,9.115,9.005,168658.0,-0.08,-0.878638110928065,1.2081274025260782,,,9.081,8.8,1.0,0.0,False,False,1.0,-0.00878638110928065,-0.00878638110928065,1.013475575519371,0.9672506920129008,0.013475575519370953,-0.032749307987099185,-0.04425734715441498
2024-03-06,9.025,9.025,9.115,8.965,132311.0,0.0,0.0,1.6620498614958488,,,9.089000000000002,8.836,1.0,0.0,False,False,1.0,0.0,0.0,1.013475575519371,0.9672506920129008,0.013475575519370953,-0.032749307987099185,-0.04425734715441498
2024-03-07,9.015,8.985,9.105,8.975,178325.0,-0.0400000000000009,-0.4432132963989033,1.4404432132964076,,,9.056999999999999,8.870000000000001,1.0,0.0,False,False,1.0,-0.004432132963989033,-0.004432132963989033,1.008983717012914,0.9629637083363892,0.008983717012913894,-0.037036291663610776,-0.04849332567118225
2024-03-08,8.975,8.895,9.035,8.875,181393.0,-0.0899999999999998,-1.001669449081799,1.7807456872565404,,,9.007000000000001,8.894499999999999,1.0,0.0,False,False,1.0,-0.01001669449081799,-0.01001669449081799,0.9988770353733856,0.9533179950642384,-0.001122964626614431,-0.04668200493576158,-0.05802427733390825
2024-03-11,8.885,8.995,9.005,8.865,174660.0,0.0999999999999996,1.1242270938729648,1.5739179314221536,,,8.985,8.936499999999999,1.0,0.0,False,False,1.0,0.011242270938729648,0.011242270938729648,1.010106681639528,0.9640354542555172,0.010106681639528103,-0.03596454574448282,-0.04743433104199035
2024-03-12,9.025,9.445,9.585,9.005,557024.0,0.450000000000001,5.002779321845474,6.448026681489718,,,9.068999999999999,9.016,1.0,0.0,False,False,1.0,0.05002779321845474,0.05002779321845474,1.06064008983717,1.0122640206162712,0.06064008983716995,0.012264020616271187,0.0
2024-03-13,9.425,9.245,9.425,9.185,260462.0,-0.200000000000001,-2.1175224986765606,2.5410269984118603,,,9.113,9.053,1.0,0.0,False,False,1.0,-0.021175224986765606,-0.021175224986765606,1.0381807973048847,0.9908291022337137,0.03818079730488466,-0.009170897766286323,-0.021175224986765606
2024-03-14,9.235,9.115,9.285,9.055,215171.0,-0.129999999999999,-1.4061654948620772,2.4878312601406214,,,9.139,9.067499999999999,1.0,0.0,False,False,1.0,-0.014061654948620772,-0.014061654948620772,1.0235822571588993,0.9768964052850515,0.023582257158899278,-0.023103594714948494,-0.03493912122816312
2024-03-15,9.225,9.305,9.375,9.105,302671.0,0.1899999999999995,2.084476138233682,2.962150301700489,,,9.221,9.089500000000001,1.0,0.0,False,False,1.0,0.02084476138233682,0.02084476138233682,1.0449185850645704,0.997259577748481,0.04491858506457036,-0.002740422251519048,-0.014822657490735969
2024-03-18,9.285,9.385,9.455,9.255,282731.0,0.08,0.8597528210639416,2.1493820526598526,,,9.299000000000001,9.11,1.0,0.0,False,False,1.0,0.008597528210639416,0.008597528210639416,1.0539023020774845,1.005833545101504,0.053902302077484476,0.005833545101503912,-0.0063525674960297485
2024-03-19,9.335,9.225,9.365,9.205,190665.0,-0.1600000000000001,-1.7048481619605815,1.704848161960577,,,9.254999999999999,9.120999999999999,1.0,0.0,False,False,1.0,-0.017048481619605815,-0.017048481619605815,1.0359348680516562,0.988685610395458,0.035934868051656244,-0.011314389604542008,-0.02329274748544219
2024-03-20,9.185,9.145,9.205,9.075,191145.0,-0.08,-0.8672086720867167,1.40921409214093,,,9.235000000000001,9.125,1.0,0.0,False,False,1.0,-0.008672086720867167,-0.008672086720867167,1.0269511510387421,0.9801116430424351,0.026951151038742127,-0.019888356957564857,-0.03176283748014819
2024-03-21,9.155,8.965,9.175,8.835,356622.0,-0.1799999999999997,-1.9682886823400692,3.717878622197921,,,9.205,9.117,1.0,0.0,False,False,1.0,-0.01968288682340069,-0.01968288682340069,1.0067377877596855,0.9608202164981335,0.006737787759685476,-0.03917978350186646,-0.0508205399682371
2024-03-22,8.925,8.865,8.995,8.765,211140.0,-0.0999999999999996,-1.115448968209698,2.565532626882305,,,9.117,9.1045,1.0,0.0,False,False,1.0,-0.01115448968209698,-0.01115448968209698,0.9955081414935429,0.9501027573068549,-0.004491858506457058,-0.049897242693145105,-0.0614081524616199
2024-03-25,8.835,9.495,9.785,8.825,966197.0,0.629999999999999,7.106598984771573,10.829103214890026,,,9.139,9.128,1.0,0.0,False,False,1.0,0.07106598984771573,0.07106598984771573,1.0662549129702414,1.0176227502119106,0.06625491297024144,0.01762275021191062,0.0
2024-03-26,9.375,9.955,10.005,9.375,792299.0,0.4600000000000008,4.844655081621907,6.635071090047402,,,9.285,9.172500000000001,1.0,0.0,False,False,1.0,0.04844655081621907,0.04844655081621907,1.1179112857944975,1.0669230624917925,0.1179112857944975,0.06692306249179247,0.0
2024-03-27,9.875,9.625,9.915,9.605,427625.0,-0.33,-3.314917127071826,3.114013058764427,,,9.381,9.2045,1.0,0.0,False,False,1.0,-0.03314917127071826,-0.03314917127071826,1.0808534531162268,1.0315554471605728,0.08085345311622683,0.03155544716057279,-0.03314917127071826
2024-03-28,9.615,9.595,9.715,9.495,423260.0,-0.0299999999999993,-0.3116883116883073,2.285714285714292,,,9.507000000000001,9.227,1.0,0.0,False,False,1.0,-0.0031168831168830735,-0.0031168831168830735,1.0774845592363842,1.0283402094031893,0.0774845592363842,0.028340209403189265,-0.03616273229532896
2024-03-29,9.535,9.905,9.955,9.455,414947.0,0.3099999999999987,3.2308494007295296,5.211047420531526,,,9.715,9.265,1.0,0.0,False,False,1.0,0.032308494007295296,0.032308494007295296,1.1122964626614262,1.061564332896153,0.11229646266142623,0.06156433289615304,-0.0050226017076846485
2024-04-01,9.905,10.325,10.405,9.805,555022.0,0.4199999999999999,4.240282685512375,6.057546693589093,,,9.881,9.325999999999999,1.0,0.0,False,False,1.0,0.042402826855123754,0.042402826855123754,1.1594609769792252,1.1065776614995235,0.15946097697922523,0.10657766149952352,0.0
2024-04-02,10.315,10.255,10.375,10.125,341369.0,-0.0699999999999985,-0.6779661016949046,2.421307506053269,,,9.941,9.3875,1.0,0.0,False,False,1.0,-0.006779661016949046,-0.006779661016949046,1.1516002245929255,1.0990754400656286,0.15160022459292555,0.09907544006562863,-0.006779661016949046
2024-04-03,10.325,10.295,10.595,10.125,444921.0,0.0399999999999991,0.3900536323744541,4.583130180399811,,,10.075,9.451,1.0,0.0,False,False,1.0,0.003900536323744541,0.003900536323744541,1.1560920830993826,1.1033624237421402,0.1560920830993826,0.10336242374214022,-0.0029055690072636864
2024-04-08,10.265,9.885,10.285,9.805,475391.0,-0.4100000000000001,-3.98251578436134,4.662457503642549,,,10.133,9.495999999999999,1.0,0.0,False,False,1.0,-0.0398251578436134,-0.0398251578436134,1.1100505334081978,1.0594208410578976,0.11005053340819781,0.05942084105789758,-0.04261501210653729
2024-04-09,9.835,10.045,10.095,9.835,294919.0,0.1600000000000001,1.6186140617096667,2.6302478502781974,,,10.161000000000001,9.5535,1.0,0.0,False,False,1.0,0.016186140617096667,0.016186140617096667,1.128017967434026,1.0765687757639435,0.12801796743402605,0.0765687757639435,-0.027118644067796405
2024-04-10,9.995,9.875,10.005,9.655,290102.0,-0.1699999999999999,-1.6923842707814774,3.4843205574913036,,,10.071000000000002,9.5975,1.0,0.0,False,False,1.0,-0.016923842707814774,-0.016923842707814774,1.1089275687815836,1.0583490951387697,0.1089275687815836,0.058349095138769735,-0.043583535108958626
2024-04-11,9.825,9.845,9.985,9.725,211836.0,-0.0299999999999993,-0.3037974683544275,2.6329113924050613,,,9.989,9.6175,1.0,0.0,False,False,1.0,-0.0030379746835442756,-0.0030379746835442756,1.1055586749017408,1.0551338573813862,0.10555867490174076,0.05513385738138621,-0.046489104116222424
2024-04-12,9.775,9.615,9.835,9.565,302105.0,-0.2300000000000004,-2.3362112747587704,2.742508887760298,,,9.853,9.636,1.0,0.0,False,False,1.0,-0.023362112747587704,-0.023362112747587704,1.0797304884896126,1.0304837012414452,0.07973048848961262,0.03048370124144517,-0.06876513317191257
2024-04-15,9.825,10.505,10.665,9.825,1073961.0,0.8900000000000006,9.256370254810207,8.736349453978159,,,9.977,9.705499999999999,1.0,0.0,False,False,1.0,0.09256370254810209,0.09256370254810209,1.179674340258282,1.1258690880438256,0.1796743402582821,0.12586908804382557,0.0
2024-04-16,10.295,10.245,10.465,10.085,759415.0,-0.2600000000000015,-2.4750118990956804,3.61732508329366,,,10.017000000000001,9.7525,1.0,0.0,False,False,1.0,-0.024750118990956804,-0.024750118990956804,1.1504772599663111,1.0980036941465008,0.15047725996631112,0.09800369414650079,-0.024750118990956915
2024-04-17,10.195,10.485,10.565,10.075,837532.0,0.2400000000000002,2.342606149341142,4.7828208882381675,,,10.139000000000001,9.807500000000001,1.0,0.0,False,False,1.0,0.02342606149341142,0.02342606149341142,1.1774284110050535,1.1237255962055697,0.17742841100505347,0.12372559620556967,-0.0019038553069967712
2024-04-18,10.375,10.965,11.175,10.275,1078233.0,0.4800000000000004,4.577968526466392,8.583690987124468,,,10.363,9.894499999999999,1.0,0.0,False,False,1.0,0.045779685264663916,0.045779685264663916,1.2313307130825382,1.1751694003237074,0.23133071308253816,0.17516940032370742,0.0
2024-04-19,10.845,11.175,11.565,10.835,847854.0,0.2100000000000008,1.9151846785225857,6.657546739626071,,,10.675,9.995999999999999,1.0,0.0,False,False,1.0,0.019151846785225857,0.019151846785225857,1.2549129702414379,1.1976760646253928,0.2549129702414379,0.19767606462539278,0.0
2024-04-22,11.115,11.675,12.065,11.085,870383.0,0.5,4.4742729306487705,8.769574944071575,,,10.909,10.131499999999999,1.0,0.0,False,False,1.0,0.044742729306487705,0.044742729306487705,1.311061201572151,1.2512633605817862,0.311061201572151,0.2512633605817862,0.0
2024-04-23,11.525,11.285,11.565,10.935,879344.0,-0.3900000000000005,-3.340471092077091,5.3961456102783645,,,11.116999999999999,10.252500000000001,1.0,0.0,False,False,1.0,-0.03340471092077091,-0.03340471092077091,1.2672655811341949,1.2094652697357993,0.26726558113419485,0.20946526973579926,-0.03340471092077091
2024-04-24,11.115,11.205,11.375,10.835,449579.0,-0.08,-0.7089056269384164,4.785112981834286,,,11.261,10.338,1.0,0.0,False,False,1.0,-0.007089056269384164,-0.007089056269384164,1.2582818641212807,1.2008913023827763,0.25828186412128074,0.2008913023827763,-0.04025695931477524
2024-04-25,11.055,11.105,11.425,11.055,346535.0,-0.0999999999999996,-0.8924587237840176,3.3020972780009012,,,11.289,10.3955,1.0,0.0,False,False,1.0,-0.008924587237840176,-0.008924587237840176,1.2470522178551382,1.1901738431914977,0.2470522178551382,0.19017384319149766,-0.04882226980728055
2024-04-26,10.775,11.045,11.115,10.635,680799.0,-0.0600000000000005,-0.5402971634398956,4.322377307519139,,,11.263,10.4665,1.0,0.0,False,False,1.0,-0.0054029716343989564,-0.0054029716343989564,1.2403144300954525,1.1837433676767304,0.2403144300954525,0.18374336767673038,-0.0539614561027838
2024-04-29,10.975,11.145,11.345,10.825,480101.0,0.0999999999999996,0.9053870529651452,4.708012675418754,,,11.157,10.544,1.0,0.0,False,False,1.0,0.009053870529651453,0.009053870529651453,1.2515440763615953,1.194460826868009,0.25154407636159526,0.19446082686800903,-0.04539614561027849
2024-04-30,11.045,11.055,11.415,10.905,368172.0,-0.0899999999999998,-0.8075370121130576,4.576043068640645,,,11.111,10.6015,1.0,0.0,False,False,1.0,-0.008075370121130576,-0.008075370121130576,1.241437394722067,1.1848151135958582,0.24143739472206693,0.18481511359585823,-0.05310492505353337
2024-05-06,11.315,11.595,11.805,11.115,690398.0,0.5400000000000009,4.884667571234735,6.241519674355491,,,11.189,10.665000000000001,1.0,0.0,False,False,1.0,0.048846675712347354,0.048846675712347354,1.302077484559237,1.242689393228763,0.3020774845592371,0.24268939322876304,-0.006852248394004445
2024-05-07,11.525,11.955,12.065,11.525,637373.0,0.3599999999999994,3.1047865459249646,4.657179818887444,,,11.359,10.75,1.0,0.0,False,False,1.0,0.031047865459249646,0.031047865459249646,1.3425042111173504,1.2812722463173662,0.3425042111173504,0.28127224631736625,0.0
2024-05-08,11.865,11.635,11.945,11.625,387795.0,-0.3200000000000003,-2.6767043078209984,2.6767043078209976,,,11.477,10.817,1.0,0.0,False,False,1.0,-0.026767043078209984,-0.026767043078209984,1.306569343065694,1.2469763769052744,0.30656934306569394,0.2469763769052744,-0.026767043078209984
2024-05-09,11.605,11.775,11.855,11.425,446227.0,0.1400000000000005,1.203266007735282,3.695745595186933,,,11.603,10.9115,1.0,0.0,False,False,1.0,0.01203266007735282,0.01203266007735282,1.3222908478382935,1.2619808197730646,0.32229084783829354,0.26198081977306464,-0.01505646173149311
2024-05-10,11.765,12.195,12.245,11.765,479380.0,0.4199999999999999,3.566878980891719,4.076433121019097,,,11.831,11.019000000000002,1.0,0.0,False,False,1.0,0.03566878980891719,0.03566878980891719,1.3694553621560925,1.3069941483764351,0.36945536215609254,0.3069941483764351,0.0
2024-05-13,12.125,12.145,12.165,11.845,290809.0,-0.0500000000000007,-0.4100041000410059,2.62402624026239,,,11.940999999999999,11.1325,1.0,0.0,False,False,1.0,-0.00410004100041006,-0.00410004100041006,1.363840539023021,1.3016354187807957,0.36384053902302105,0.3016354187807957,-0.00410004100041006
2024-05-14,12.125,11.785,12.215,11.775,359790.0,-0.3599999999999994,-2.9641827912721186,3.6228900782214866,,,11.907,11.2295,1.0,0.0,False,False,1.0,-0.029641827912721186,-0.029641827912721186,1.3234138124649077,1.2630525656921925,0.32341381246490775,0.2630525656921925,-0.03362033620336202
2024-05-15,11.725,11.625,11.895,11.585,228895.0,-0.1600000000000001,-1.3576580398812044,2.630462452269824,,,11.905000000000001,11.33,1.0,0.0,False,False,1.0,-0.013576580398812044,-0.013576580398812044,1.3054463784390795,1.2459046309861466,0.3054463784390795,0.24590463098614657,-0.04674046740467408
2024-05-16,11.675,11.805,12.005,11.635,279293.0,0.1799999999999997,1.5483870967741842,3.18279569892474,,,11.910999999999998,11.395,1.0,0.0,False,False,1.0,0.015483870967741842,0.015483870967741842,1.3256597417181362,1.2651960575304482,0.32565974171813616,0.26519605753044817,-0.031980319803198154
2024-05-17,11.805,11.705,11.845,11.415,375548.0,-0.0999999999999996,-0.8470986869970276,3.642524354087264,,,11.813,11.468,1.0,0.0,False,False,1.0,-0.008470986869970276,-0.008470986869970276,1.3144300954519936,1.2544785983391695,0.31443009545199363,0.2544785983391695,-0.04018040180401805
2024-05-20,11.825,11.795,12.095,11.725,403615.0,0.0899999999999998,0.7689021785561634,3.1610422896198287,,,11.743,11.5335,1.0,0.0,False,False,1.0,0.007689021785561634,0.007689021785561634,1.324536777091522,1.2641243116113203,0.32453677709152196,0.26412431161132033,-0.032800328003280144
2024-05-21,11.725,11.635,11.785,11.485,248705.0,-0.1600000000000001,-1.3565069944891928,2.543450614667238,,,11.713000000000001,11.566999999999998,1.0,0.0,False,False,1.0,-0.013565069944891928,-0.013565069944891928,1.3065693430656937,1.2469763769052744,0.3065693430656937,0.2469763769052744,-0.04592045920459209
2024-05-22,11.675,11.745,11.925,11.585,231096.0,0.1099999999999994,0.9454232917919914,2.9222174473571108,,,11.736999999999998,11.5955,1.0,0.0,False,False,1.0,0.009454232917919914,0.009454232917919914,1.3189219539584505,1.2587655820156807,0.31892195395845047,0.2587655820156807,-0.036900369003690314
2024-05-23,11.675,11.835,11.845,11.445,299263.0,0.0900000000000016,0.766283524904221,3.405704555129846,,,11.742999999999999,11.6035,1.0,0.0,False,False,1.0,0.00766283524904221,0.00766283524904221,1.329028635597979,1.2684112952878315,0.329028635597979,0.2684112952878315,-0.029520295202952296
2024-05-24,11.745,11.605,11.795,11.515,165748.0,-0.2300000000000004,-1.9433882551753268,2.3658639628221323,,,11.722999999999999,11.619499999999999,1.0,0.0,False,False,1.0,-0.019433882551753268,-0.019433882551753268,1.303200449185851,1.2437611391478904,0.3032004491858511,0.24376113914789044,-0.04838048380483839
2024-05-27,11.575,11.235,11.595,10.985,563259.0,-0.370000000000001,-3.1882809133994106,5.256355019388205,,,11.610999999999999,11.621,0.0,-1.0,False,True,1.0,-0.031882809133994106,-0.031882809133994106,1.2616507580011231,1.2041065401401592,0.26165075800112314,0.20410654014015917,-0.07872078720787257
2024-05-28,11.285,11.105,11.365,11.075,211699.0,-0.129999999999999,-1.157098353360031,2.581219403649319,,,11.504999999999999,11.620999999999999,0.0,0.0,False,False,0.0,-0.01157098353360031,-0.0,1.2470522178551378,1.2041065401401592,0.24705221785513776,0.20410654014015917,-0.07872078720787257
2024-05-29,11.22,11.26,11.39,11.14,184594.0,0.1549999999999993,1.3957676722197163,2.2512381809995494,,,11.408,11.63175,0.0,0.0,False,False,0.0,0.013957676722197165,0.0,1.2644581695676587,1.2041065401401592,0.26445816956765866,0.20410654014015917,-0.07872078720787257
2024-05-30,11.32,11.1,11.32,11.08,143686.0,-0.1600000000000001,-1.4209591474245165,2.131438721136769,,,11.261,11.6295,0.0,0.0,False,False,0.0,-0.014209591474245165,-0.0,1.2464907355418304,1.2041065401401592,0.24649073554183043,0.20410654014015917,-0.07872078720787257
